도서명,저자,출판연도,이미지_URL_L,책_종류,세부_분야,출판연도_정규화
Someone To Love,Addison Moore,2012,https://images.gr-assets.com/books/1355429121m/16233105.jpg,문과 책,인문/사회/문학,0.9986726838332891
The Lions of Al-Rassan,Guy Gavriel Kay,1995,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.994159808866472
Such a Pretty Girl,Laura Wiess,2007,https://images.gr-assets.com/books/1336185676m/162086.jpg,문과 책,인문/사회/문학,0.9973453676665782
nan,Aurora Rose Reynolds,2013,https://images.gr-assets.com/books/1384492152m/18340482.jpg,문과 책,인문/사회/문학,0.9989381470666314
Scruples,Judith Krantz,1978,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.989646933899655
Prayers for Sale,Sandra Dallas,1997,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9946907353331564
nan,Don Winslow,2010,https://images.gr-assets.com/books/1368577399m/8008928.jpg,문과 책,인문/사회/문학,0.9981417573666047
Dark Rivers of the Heart,Dean Koontz,1994,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.99389434563313
What We Keep,Elizabeth Berg,1998,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9949561985664985
Intet,"Janne Teller, Martin Aitken",2000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9954871250331829
Sleeping Beauty Box Set,"A.N. Roquelaure, Anne Rice",1983,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9909742500663659
"100 Bullets, Vol. 1","Brian Azzarello, Eduardo Risso",1999,https://images.gr-assets.com/books/1327888942m/94510.jpg,문과 책,인문/사회/문학,0.9952216617998408
Innocence Lost,Karen Miller,2005,https://images.gr-assets.com/books/1327918842m/1116393.jpg,문과 책,인문/사회/문학,0.9968144411998938
A Ring of Endless Light,Madeleine L'Engle,1980,https://images.gr-assets.com/books/1279354664m/14358.jpg,문과 책,인문/사회/문학,0.9901778603663394
How to Save a Life,Sara Zarr,2011,https://images.gr-assets.com/books/1337211222m/10757806.jpg,문과 책,인문/사회/문학,0.998407220599947
The Five Greatest Warriors,Matthew Reilly,2009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9978762941332626
Brotherhood in Death,J.D. Robb,2016,https://images.gr-assets.com/books/1439226052m/25337081.jpg,문과 책,인문/사회/문학,0.9997345367666579
Arrow's Flight,Mercedes Lackey,1987,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9920361029997347
The Tail of Emily Windsnap,"Liz Kessler, Sarah Gibb",2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9962835147332094
Blackout,Sarah Hepola,2015,https://images.gr-assets.com/books/1423750824m/23341862.jpg,문과 책,인문/사회/문학,0.9994690735333156
The Invaders,John Flanagan,2012,https://images.gr-assets.com/books/1327983041m/13003565.jpg,문과 책,인문/사회/문학,0.9986726838332891
The Moon and Sixpence,W. Somerset Maugham,1919,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9739846031324662
nan,Joe Hart,2016,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9997345367666579
"The Absolute Sandman, Volume One","Neil Gaiman, Mike Dringenberg, Chris Bachalo, Michael Zulli, Kelly Jones, Charles Vess, Colleen Doran, Malcolm Jones III, Steve Parkhouse, Daniel Vozzo, Lee Loughridge, Steve Oliff, Todd Klein, Dave McKean, Sam Kieth",2006,https://images.gr-assets.com/books/1312226853m/23753.jpg,문과 책,인문/사회/문학,0.9970799044332361
nan,Kristen Ashley,2011,https://images.gr-assets.com/books/1328300035m/13184992.jpg,문과 책,인문/사회/문학,0.998407220599947
Dicey's Song,Cynthia Voigt,1982,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9907087868330238
The Walking Dead. Book Three,"Robert Kirkman, Charlie Adlard, Cliff Rathburn, Rus Wooton",2007,https://images.gr-assets.com/books/1426446934m/763429.jpg,문과 책,인문/사회/문학,0.9973453676665782
nan,Morgan Rice,2012,https://images.gr-assets.com/books/1392626603m/16299991.jpg,문과 책,인문/사회/문학,0.9986726838332891
砂の女 [Suna no onna],"Kōbō Abe, E. Dale Saunders",1962,https://images.gr-assets.com/books/1361254930m/9998.jpg,문과 책,인문/사회/문학,0.98539952216618
La tía Julia y el escribidor,"Mario Vargas Llosa, Helen R. Lane",1977,https://images.gr-assets.com/books/1327993472m/77298.jpg,문과 책,인문/사회/문학,0.9893814706663129
Queen Song,Victoria Aveyard,2015,https://images.gr-assets.com/books/1437677533m/25005214.jpg,문과 책,인문/사회/문학,0.9994690735333156
"Transmetropolitan, Vol. 3","Warren Ellis, Darick Robertson, Rodney Ramos",1999,https://images.gr-assets.com/books/1452027011m/22418.jpg,문과 책,인문/사회/문학,0.9952216617998408
nan,James  Hankins,2015,https://images.gr-assets.com/books/1441065786m/25104491.jpg,문과 책,인문/사회/문학,0.9994690735333156
Falling Into Place,Amy Zhang,2014,https://images.gr-assets.com/books/1393613084m/18163646.jpg,문과 책,인문/사회/문학,0.9992036102999735
A Severe Mercy,"Sheldon Vanauken, C.S. Lewis",1977,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9893814706663129
1493,Charles C. Mann,2011,https://images.gr-assets.com/books/1327900945m/9862761.jpg,문과 책,인문/사회/문학,0.998407220599947
The Dry Grass of August,Anna Jean Mayhew,2011,https://images.gr-assets.com/books/1327170212m/9429531.jpg,문과 책,인문/사회/문학,0.998407220599947
nan,Linda Sue Park,2012,https://images.gr-assets.com/books/1358266266m/12107927.jpg,문과 책,인문/사회/문학,0.9986726838332891
nan,Colson Whitehead,2010,https://images.gr-assets.com/books/1327888785m/10365343.jpg,문과 책,인문/사회/문학,0.9981417573666047
The Madness of Lord Ian Mackenzie,Jennifer Ashley,2009,https://images.gr-assets.com/books/1322336718m/5981872.jpg,문과 책,인문/사회/문학,0.9978762941332626
Point of Impact,Stephen Hunter,1993,https://images.gr-assets.com/books/1315656617m/127712.jpg,문과 책,인문/사회/문학,0.9936288823997876
Life & Times of Michael K.,J.M. Coetzee,1983,https://images.gr-assets.com/books/1327203650m/6193.jpg,문과 책,인문/사회/문학,0.9909742500663659
Children of God,Mary Doria Russell,1998,https://images.gr-assets.com/books/1373509005m/16948.jpg,문과 책,인문/사회/문학,0.9949561985664985
nan,Kendra Elliot,2014,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9992036102999735
Jamie at Home,Jamie Oliver,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9973453676665782
The Mediterranean Caper,Clive Cussler,1973,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9883196177329441
The Forest House,"Marion Zimmer Bradley, Diana L. Paxson",1993,https://images.gr-assets.com/books/1319444215m/18892.jpg,문과 책,인문/사회/문학,0.9936288823997876
Certain Prey,John Sandford,1999,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9952216617998408
Undead and Unreturnable,MaryJanice Davidson,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9968144411998938
Fearless,Jack Campbell,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9973453676665782
Dawn on a Distant Shore,Sara Donati,2000,https://images.gr-assets.com/books/1403186902m/820956.jpg,문과 책,인문/사회/문학,0.9954871250331829
nan,Tarryn Fisher,2015,https://images.gr-assets.com/books/1449432878m/25828204.jpg,문과 책,인문/사회/문학,0.9994690735333156
The Danish Girl,David Ebershoff,2000,https://images.gr-assets.com/books/1451790312m/27864391.jpg,문과 책,인문/사회/문학,0.9954871250331829
nan,존 그린,2014,https://images.gr-assets.com/books/1392015126m/17675031.jpg,문과 책,인문/사회/문학,0.9992036102999735
멋진 신세계,올더스 헉슬리,1958,https://images.gr-assets.com/books/1410136964m/5481.jpg,문과 책,인문/사회/문학,0.9843376692328114
Histoire d'O,"Pauline Réage, Sabine d'Estree",1954,https://images.gr-assets.com/books/1464369941m/40483.jpg,문과 책,인문/사회/문학,0.9832758162994426
Forest Mage,Robin Hobb,2006,https://images.gr-assets.com/books/1446012746m/45106.jpg,문과 책,인문/사회/문학,0.9970799044332361
Sacred,Dennis Lehane,1997,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9946907353331564
Hidden,Kendra Elliot,2012,https://images.gr-assets.com/books/1386936783m/18799585.jpg,문과 책,인문/사회/문학,0.9986726838332891
Punk 57,Penelope Douglas,2016,https://images.gr-assets.com/books/1466189204m/29104680.jpg,문과 책,인문/사회/문학,0.9997345367666579
Eye of the Storm,Jack Higgins,1992,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9933634191664455
Nikola Tesla,Sean Patrick,2013,https://images.gr-assets.com/books/1366561721m/17835351.jpg,문과 책,인문/사회/문학,0.9989381470666314
How to Be Popular,Meg Cabot,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9970799044332361
Pygmalion and My Fair Lady,"George Bernard Shaw, Alan Jay Lerner",1956,https://images.gr-assets.com/books/1327891970m/7707.jpg,문과 책,인문/사회/문학,0.983806742766127
Omertà,Mario Puzo,1999,https://images.gr-assets.com/books/1327867034m/22028.jpg,문과 책,인문/사회/문학,0.9952216617998408
Unraveling,Elizabeth Norris,2012,https://images.gr-assets.com/books/1337474732m/12157365.jpg,문과 책,인문/사회/문학,0.9986726838332891
One,Richard Bach,1988,https://images.gr-assets.com/books/1356137029m/265264.jpg,문과 책,인문/사회/문학,0.9923015662330767
The Tiger Rising,Kate DiCamillo,2001,https://images.gr-assets.com/books/1479692331m/37187.jpg,문과 책,인문/사회/문학,0.9957525882665252
Magic's Price,Mercedes Lackey,1990,https://images.gr-assets.com/books/1478489331m/28734.jpg,문과 책,인문/사회/문학,0.9928324926997611
The Hedge Knight,George R.R. Martin,1998,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9949561985664985
After the Funeral,Agatha Christie,1953,https://images.gr-assets.com/books/1384881992m/527744.jpg,문과 책,인문/사회/문학,0.9830103530661003
Wanted,"Mark Millar, J.G. Jones, Brian K. Vaughan",2005,https://images.gr-assets.com/books/1355855954m/160848.jpg,문과 책,인문/사회/문학,0.9968144411998938
デスノート #8,"Tsugumi Ohba, Takeshi Obata",2005,https://images.gr-assets.com/books/1487897453m/13614.jpg,문과 책,인문/사회/문학,0.9968144411998938
nan,"Chris Claremont, John Byrne",1983,https://images.gr-assets.com/books/1409504820m/103111.jpg,문과 책,인문/사회/문학,0.9909742500663659
Manufacturing Consent,"Noam Chomsky, Edward S. Herman",1988,https://images.gr-assets.com/books/1222383663m/12617.jpg,문과 책,인문/사회/문학,0.9923015662330767
Pippi Långstrump i Söderhavet,"Astrid Lindgren, Gerry Bothmer",1948,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9816830368993894
nan,Horace Walpole,1764,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.932837801964428
Outer Dark,Cormac McCarthy,1968,https://images.gr-assets.com/books/1356452527m/40471.jpg,문과 책,인문/사회/문학,0.9869923015662332
Endless Knight,Kresley Cole,2013,https://images.gr-assets.com/books/1369329231m/16175040.jpg,문과 책,인문/사회/문학,0.9989381470666314
Shadow & Claw,Gene Wolfe,1994,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.99389434563313
Parmi les dix milliers de choses,Julia Pierpont,2015,https://images.gr-assets.com/books/1464907467m/23503361.jpg,문과 책,인문/사회/문학,0.9994690735333156
The Great Shark Hunt,Hunter S. Thompson,1979,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9899123971329971
The Complete Poems,"Anne Sexton, Maxine Kumin",1981,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9904433235996815
2312,Kim Stanley Robinson,2012,https://images.gr-assets.com/books/1405778758m/11830394.jpg,문과 책,인문/사회/문학,0.9986726838332891
Tears of a Tiger,Sharon M. Draper,1994,https://images.gr-assets.com/books/1348102787m/119838.jpg,문과 책,인문/사회/문학,0.99389434563313
Altar of Eden,James Rollins,2009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9978762941332626
桜蘭高校ホスト部 2,Bisco Hatori,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9962835147332094
The Problem Child,"Michael Buckley, Peter Ferguson",2006,https://images.gr-assets.com/books/1349015533m/176326.jpg,문과 책,인문/사회/문학,0.9970799044332361
Washington's Crossing,David Hackett Fischer,2003,https://images.gr-assets.com/books/1353284022m/1206073.jpg,문과 책,인문/사회/문학,0.9962835147332094
Shalimar the Clown,Salman Rushdie,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9968144411998938
Desert Flower,"Waris Dirie, Cathleen Miller",1998,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9949561985664985
First Strike,Eric S. Nylund,2003,https://images.gr-assets.com/books/1320418133m/615921.jpg,문과 책,인문/사회/문학,0.9962835147332094
Broken Silence,Natasha Preston,2013,https://images.gr-assets.com/books/1388207146m/16117182.jpg,문과 책,인문/사회/문학,0.9989381470666314
In Search of Excellence,"Tom Peters, Robert H. Waterman Jr.",1982,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9907087868330238
First Love,"James Patterson, Emily Raymond",2013,https://images.gr-assets.com/books/1408925704m/17899392.jpg,문과 책,인문/사회/문학,0.9989381470666314
Batman Chronicles,"Bill Finger, Gardner F. Fox, Bob Kane, Jerry Robinson, Sheldon Moldoff",2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9968144411998938
nan,Eric Blehm,2012,https://images.gr-assets.com/books/1351386173m/12878300.jpg,문과 책,인문/사회/문학,0.9986726838332891
Waterfall,Lisa Tawn Bergren,2011,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.998407220599947
The Love Song of Miss Queenie Hennessy,Rachel Joyce,2014,https://images.gr-assets.com/books/1403202599m/20890479.jpg,문과 책,인문/사회/문학,0.9992036102999735
Morgawr,Terry Brooks,2002,https://images.gr-assets.com/books/1341521219m/15559.jpg,문과 책,인문/사회/문학,0.9960180514998673
September,Rosamunde Pilcher,1990,https://images.gr-assets.com/books/1420776195m/116053.jpg,문과 책,인문/사회/문학,0.9928324926997611
The Last Question,"Isaac Asimov, Bob E. Flick, Jim Gallant",1956,https://images.gr-assets.com/books/1274107046m/4808763.jpg,문과 책,인문/사회/문학,0.983806742766127
Henderson the Rain King,"Saul Bellow, Luciano Bianciardi",1959,https://images.gr-assets.com/books/1297116277m/52783.jpg,문과 책,인문/사회/문학,0.9846031324661535
Fear of Flying,Erica Jong,1973,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9883196177329441
Red Riding Hood,"Sarah Blakley-Cartwright, David Leslie Johnson, Catherine Hardwicke",2011,https://images.gr-assets.com/books/1344267754m/9349915.jpg,문과 책,인문/사회/문학,0.998407220599947
Stay Hungry Stay Foolish,Rashmi Bansal,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9976108308999205
The Giraffe and the Pelly and Me,"Roald Dahl, Quentin Blake",1985,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9915051765330503
Shotgun Lovesongs,Nickolas Butler,2014,https://images.gr-assets.com/books/1396818566m/17934521.jpg,문과 책,인문/사회/문학,0.9992036102999735
The Death of Kings,Conn Iggulden,2004,https://images.gr-assets.com/books/1320470253m/671724.jpg,문과 책,인문/사회/문학,0.9965489779665517
French Women Don't Get Fat,Mireille Guiliano,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9965489779665517
A Certain Slant of Light,Laura Whitcomb,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9968144411998938
The Uglies Trilogy,Scott Westerfeld,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9973453676665782
The Bone Tree,Greg Iles,2015,https://images.gr-assets.com/books/1421259645m/22693231.jpg,문과 책,인문/사회/문학,0.9994690735333156
False Impression,Jeffrey Archer,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9968144411998938
I Wrote This For You,"pleasefindthis, Iain S. Thomas, Jon Ellis",2011,https://images.gr-assets.com/books/1413756174m/13105527.jpg,문과 책,인문/사회/문학,0.998407220599947
Barefoot in Paris,"Ina Garten, Quentin Bacon",2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9965489779665517
nan,Masashi Kishimoto,2000,https://images.gr-assets.com/books/1435524968m/204045.jpg,문과 책,인문/사회/문학,0.9954871250331829
...and that's when it fell off in my hand,Louise Rennison,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9965489779665517
The Unwanted Wife,Natasha Anders,2012,https://images.gr-assets.com/books/1349084566m/16056862.jpg,문과 책,인문/사회/문학,0.9986726838332891
Royally Screwed,Emma Chase,2016,https://images.gr-assets.com/books/1463068765m/29991719.jpg,문과 책,인문/사회/문학,0.9997345367666579
Splendor,Anna Godbersen,2009,https://images.gr-assets.com/books/1295983771m/6239873.jpg,문과 책,인문/사회/문학,0.9978762941332626
The Professor,Charlotte Brontë,1857,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9575258826652508
Drink Deep,Chloe Neill,2011,https://images.gr-assets.com/books/1296789716m/9815702.jpg,문과 책,인문/사회/문학,0.998407220599947
رجال في الشمس,غسان كنفاني,1963,https://images.gr-assets.com/books/1321707850m/4653511.jpg,문과 책,인문/사회/문학,0.9856649853995223
Den lille havfrue,"Hans Christian Andersen, Lisbeth Zwerger, Anthea Bell",1836,https://images.gr-assets.com/books/1309204955m/132391.jpg,문과 책,인문/사회/문학,0.9519511547650651
Big Boned,Meg Cabot,2007,https://images.gr-assets.com/books/1496810737m/207687.jpg,문과 책,인문/사회/문학,0.9973453676665782
The Subterraneans,Jack Kerouac,1958,https://images.gr-assets.com/books/1428958819m/330760.jpg,문과 책,인문/사회/문학,0.9843376692328114
The Tale of Three Trees,"Angela Elwell Hunt, Tim Jonke",1989,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9925670294664191
Sin City,Frank Miller,1994,https://images.gr-assets.com/books/1470924869m/419103.jpg,문과 책,인문/사회/문학,0.99389434563313
The Moving Finger,Agatha Christie,1942,https://images.gr-assets.com/books/1396227246m/16341.jpg,문과 책,인문/사회/문학,0.9800902574993364
Hornet's Nest,Patricia Cornwell,1996,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9944252720998141
The Sacred Romance Drawing Closer To The Heart Of God,"John Eldredge, Brent Curtis",1997,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9946907353331564
There's a Boy in the Girls' Bathroom,Louis Sachar,1987,https://images.gr-assets.com/books/1346870062m/236056.jpg,문과 책,인문/사회/문학,0.9920361029997347
Crash Into You,Katie McGarry,2013,https://images.gr-assets.com/books/1370532247m/17233800.jpg,문과 책,인문/사회/문학,0.9989381470666314
Colonel Roosevelt,Edmund Morris,2010,https://images.gr-assets.com/books/1320530371m/7993566.jpg,문과 책,인문/사회/문학,0.9981417573666047
Selected Poems,"William Carlos Williams, Charles Tomlinson",1949,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9819485001327317
Star Wars,Timothy Zahn,1998,https://images.gr-assets.com/books/1328289436m/77786.jpg,이과 책,자연/공학,0.9949561985664985
1Q84 Book 2 [Ichi-kyū-hachi-yon],Haruki Murakami,2009,https://images.gr-assets.com/books/1329955515m/6449422.jpg,문과 책,인문/사회/문학,0.9978762941332626
How to Be Both,Ali Smith,2014,https://images.gr-assets.com/books/1405890478m/20439328.jpg,문과 책,인문/사회/문학,0.9992036102999735
Princess on the Brink,Meg Cabot,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9970799044332361
The Woodlanders,"Thomas Hardy, Patricia Ingham",1887,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9654897796655164
nan,Jane Green,2014,https://images.gr-assets.com/books/1386626870m/17934385.jpg,문과 책,인문/사회/문학,0.9992036102999735
While My Sister Sleeps,Barbara Delinsky,2009,https://images.gr-assets.com/books/1320495122m/4071018.jpg,문과 책,인문/사회/문학,0.9978762941332626
Killing Pablo,Mark Bowden,2001,https://images.gr-assets.com/books/1311648121m/419083.jpg,문과 책,인문/사회/문학,0.9957525882665252
Gold,Chris Cleave,2012,https://images.gr-assets.com/books/1340468522m/12968662.jpg,문과 책,인문/사회/문학,0.9986726838332891
Wondrous Strange,Lesley Livingston,2009,https://images.gr-assets.com/books/1327879404m/3064985.jpg,문과 책,인문/사회/문학,0.9978762941332626
How Soccer Explains the World,Franklin Foer,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9965489779665517
Livro do Desassossego,"Fernando Pessoa, Richard Zenith",1913,https://images.gr-assets.com/books/1382871857m/45974.jpg,문과 책,인문/사회/문학,0.9723918237324132
Batman,"Geoff Johns, Gary Frank, Jon Sibal, Brad Anderson, Rob Leigh",2012,https://images.gr-assets.com/books/1344369854m/12791521.jpg,문과 책,인문/사회/문학,0.9986726838332891
nan,"Anne Lamott, Sam Lamott",2012,https://images.gr-assets.com/books/1325716296m/12475019.jpg,문과 책,인문/사회/문학,0.9986726838332891
Undead and Unappreciated,MaryJanice Davidson,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9968144411998938
Blue Labyrinth,"Douglas Preston, Lincoln Child",2014,https://images.gr-assets.com/books/1408116686m/20980959.jpg,문과 책,인문/사회/문학,0.9992036102999735
Malcolm X,Manning Marable,2011,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.998407220599947
Mutant Message Down Under,Marlo Morgan,1990,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9928324926997611
Ashes of Midnight,Lara Adrian,2009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9978762941332626
Once Upon a Crime,"Michael Buckley, Peter Ferguson",2007,https://images.gr-assets.com/books/1349015477m/112879.jpg,문과 책,인문/사회/문학,0.9973453676665782
Keys to Drawing,Bert Dodson,1985,https://images.gr-assets.com/books/1172360760m/168814.jpg,문과 책,인문/사회/문학,0.9915051765330503
"Fables, Volume 9","Bill Willingham, Mark Buckingham, Steve Leialoha, Andrew Pepoy, Gene Ha, Joshua Middleton, Iñaki Miranda, Mike Allred",2007,https://images.gr-assets.com/books/1375396700m/158988.jpg,문과 책,인문/사회/문학,0.9973453676665782
Embrace the Night,Karen Chance,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9976108308999205
The Ipcress File,Len Deighton,1962,https://images.gr-assets.com/books/1295903974m/171624.jpg,문과 책,인문/사회/문학,0.98539952216618
The Boston Cooking-School Cook Book 1896,"Marion Cunningham, Fannie Merritt Farmer, Archibald Candy Corporation",1979,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9899123971329971
واحة الغروب,بهاء طاهر,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9970799044332361
nan,Keary Taylor,2010,https://images.gr-assets.com/books/1289169061m/7862725.jpg,문과 책,인문/사회/문학,0.9981417573666047
The Third Policeman,Flann O'Brien,1967,https://images.gr-assets.com/books/1343027425m/27208.jpg,문과 책,인문/사회/문학,0.9867268383328909
Tea Time for the Traditionally Built,Alexander McCall Smith,2009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9978762941332626
Starlight,Erin Hunter,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,이과 책,자연/공학,0.9970799044332361
Feral Sins,Suzanne Wright,2012,https://images.gr-assets.com/books/1331458140m/13522957.jpg,문과 책,인문/사회/문학,0.9986726838332891
